@timestamp,agent.type,destination.bytes,destination.ip,destination.port,event.type,host.ip,host.os.version,network.packets,network.transport,network.type,source.ip,source.port
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,49153,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3920,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3324,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,800,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,880,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8086,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9943,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1914,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9071,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,13456,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1503,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,82,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2500,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2043,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3918,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1580,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5061,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,42510,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,55555,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1105,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5811,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1721,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,990,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2020,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,13,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,23502,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9917,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2008,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1062,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4224,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,61532,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1021,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,808,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,81,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1352,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,6123,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,7001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4006,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,6001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1782,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2288,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1152,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1244,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4998,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1783,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,19780,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,593,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,7999,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,31337,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,38292,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2111,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3370,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1309,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1041,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,15003,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,49158,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,10180,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8181,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3268,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,49160,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,49167,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,26,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1600,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1071,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,7103,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1011,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9220,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8010,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8194,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2394,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4343,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1311,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,49152,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1501,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1185,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1070,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8193,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3986,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5959,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2013,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,24444,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,57797,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4000,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5222,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1067,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5269,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,541,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,7019,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3814,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,33,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3300,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,4111,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,54328,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3809,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8994,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1175,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1038,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,43,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1104,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,30718,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,683,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,26214,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,32774,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,44501,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3889,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,85,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,514,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,70,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,25734,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,64623,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3322,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8011,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,84,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1050,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,32779,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,7201,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1805,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,16992,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5500,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5666,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,34572,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3325,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5877,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5440,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,5862,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,16001,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,144,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3283,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8100,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3168,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,13782,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,8899,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1443,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1971,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,6129,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,27715,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,20,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,3128,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,41511,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,31038,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,9876,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,2045,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,1072,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
"Oct 23, 2022 @ 22:08:50.004",packetbeat,54B,172.16.0.2,19283,connection,172.16.0.9,22.04.1 LTS (Jammy Jellyfish),2,tcp,ipv4,172.16.0.9,40170
